query_id,relevance_score,document_no,score
177,2,12,4.24880484
177,1,13,3.79163494
177,2,9,3.68981468
177,2,4,3.47326057
177,2,8,2.93566592
177,3,6,2.80686054
178,1,16,4.62241442
178,1,7,3.12989392
178,1,1,3.12685157
178,1,5,2.98326836
178,1,9,2.87052341
178,1,8,2.85791863
178,1,13,2.79489399
178,1,6,2.68920364
178,1,10,2.60445142
178,1,18,2.58640121
179,2,7,5.37631857
179,4,3,5.12929619
179,2,1,4.7728327
179,3,12,4.34453974
179,2,11,4.21407075
179,1,8,4.083343
179,1,5,4.06079782
179,1,4,3.91008239
179,1,18,3.8321275
179,1,19,3.76120153
180,1,12,4.66111331
180,2,5,4.26941891
180,2,10,3.84872503
180,1,9,3.27212354
180,2,2,3.18467834
180,1,8,3.13554642
180,2,3,2.93189879
180,2,11,2.7219714
180,1,1,2.3403549
180,1,6,2.32900579
183,2,15,4.67730784
183,3,9,4.67065727
183,2,1,4.53900791
183,1,16,3.97775782
183,2,8,3.66506605
183,1,5,3.64768449
183,2,10,3.58942307
183,2,12,3.53937932
183,1,14,3.50778403
183,1,2,3.46560423
184,2,12,4.1656425
184,2,14,4.1649626
184,2,5,4.05168453
184,1,8,4.02079466
184,2,3,3.99173613
184,2,6,3.83283676
184,1,15,3.3931986
184,2,16,3.35418056
184,1,2,3.29498586
184,2,13,3.28971112
187,2,1,4.50576776
187,2,11,4.43016897
187,2,9,4.33679018
187,2,7,4.11176023
187,1,6,4.07265527
187,1,8,3.88609452
187,2,3,3.61184982
187,3,2,3.54412716
187,1,10,3.0008642
187,1,5,1.88127322
188,2,7,4.6733367
188,2,5,4.20247117
188,2,8,4.13588094
188,2,6,4.02840696
188,3,1,3.81430683
188,2,4,3.558599
188,2,10,3.52534729
188,1,3,3.42053219
188,2,2,3.33618591
188,1,9,2.02645108
189,1,1,4.97533079
189,2,4,4.26220417
189,2,14,4.22648218
189,2,3,3.84552462
189,2,7,3.83875727
189,1,13,3.70257707
189,2,2,3.68080318
189,2,9,3.58387452
189,1,12,3.18511178
189,2,11,3.02764561
190,1,2,3.1393937
190,3,10,2.62748792
190,2,6,2.31477118
190,2,8,2.26552004
190,2,9,1.90109946
190,2,4,1.87518077
190,2,12,1.74009345
190,2,1,1.40391454
190,2,7,1.19340027
190,4,11,0.95648207
192,2,5,2.5053501
192,2,12,2.46763815
192,2,3,2.46348433
192,2,10,2.41034632
192,2,6,2.33287727
192,2,13,2.314761
192,2,15,2.18322507
192,2,16,2.12569125
192,2,2,2.03260645
192,1,4,1.91955373
196,4,11,5.31472195
196,3,9,5.09267466
196,4,8,4.98911788
196,3,5,4.84485809
196,4,10,4.76375887
196,1,1,4.72192857
196,2,3,4.34271223
196,3,7,3.88048391
196,3,6,3.51407259
196,1,2,2.82107918
197,2,1,3.03555004
197,3,14,3.03555004
197,2,16,2.69873395
197,2,4,2.61317514
197,2,13,2.4137045
197,3,15,2.24501498
197,3,6,2.22027468
197,1,12,2.18165096
197,2,5,2.00732238
197,3,11,2.00732238
198,2,5,5.00982531
198,2,7,4.44231943
198,2,1,4.16583259
198,2,9,4.04115271
198,2,8,3.76614628
198,2,6,3.59005378
198,2,10,3.32815291
198,1,11,3.27292908
198,1,3,2.87380118
198,1,2,2.83097001
199,1,19,4.23339821
199,1,20,4.18924054
199,1,12,4.09588654
199,3,18,4.02694208
199,1,1,3.86232464
199,1,7,3.53400168
199,1,13,3.45083042
199,1,9,3.349864
199,1,8,3.17493746
199,2,3,3.06154893
200,2,4,4.30817152
200,1,7,4.24857642
200,2,10,4.07453036
200,2,5,3.41314163
200,2,2,3.06656509
200,2,1,2.89313705
200,1,11,2.39968008
200,1,8,2.20395678
200,1,6,2.12714545
200,1,9,2.09211977
202,3,2,4.21516361
202,2,3,4.12614902
202,2,4,3.90140959
202,2,1,3.61934939
202,2,6,3.38545974
202,2,9,3.29708357
202,1,5,3.07748667
202,2,7,3.06292804
202,1,8,1.38460173
202,1,10,0.95598365
203,1,4,2.25704374
203,1,7,1.82318969
203,1,12,1.77460795
203,2,10,1.75271707
203,2,11,1.3704294
203,1,1,1.28056897
203,1,2,1.22978732
203,1,9,1.09966729
203,2,8,0.92871941
203,2,5,0.77466542
204,3,16,3.37265708
204,2,6,3.11295081
204,1,15,2.95493027
204,4,7,2.82615972
204,1,14,2.74041029
204,2,12,2.65517097
204,2,2,2.60825087
204,2,4,2.60484539
204,2,18,2.51334589
204,3,8,2.50905716
205,2,8,2.74148102
205,1,3,2.7002985
205,3,7,2.66577644
205,3,9,2.35961143
205,1,6,2.12307876
205,2,4,2.0899226
205,2,5,1.8779122
205,1,1,1.43822018
205,2,10,1.41607334
205,1,2,1.00586069
206,1,5,3.03672924
206,3,4,2.96989848
206,2,3,2.74307672
206,1,6,2.4535318
206,1,11,1.94283234
206,1,9,1.91673351
206,2,10,1.75991644
206,1,1,1.75729218
206,1,2,1.52384568
206,1,7,1.50126512
207,2,6,3.51399638
207,2,13,3.42263946
207,2,5,2.82611523
207,2,4,2.79592373
207,1,3,2.71068814
207,2,7,2.43304004
207,3,8,2.36725673
207,2,10,2.18251869
207,2,9,2.03241142
207,2,2,2.01174963
208,1,1,3.742676
208,1,2,3.5175866
208,1,12,2.34682877
208,1,7,2.31439196
208,2,4,2.17749045
208,1,14,1.86215297
208,1,9,1.66632746
208,1,5,1.66341242
208,1,10,1.65193821
208,1,8,1.613568
209,4,12,2.30282192
209,2,9,1.46833945
209,2,15,1.37872793
209,1,5,1.23511403
209,1,6,1.19797135
209,2,22,1.19057659
209,1,1,1.14371864
209,2,10,1.04738112
209,2,20,1.03997149
209,2,2,0.9157526
210,2,11,3.93602722
210,1,8,3.90502088
210,2,15,3.83246644
210,2,7,3.81964187
210,2,2,3.49358115
210,2,12,3.45563998
210,2,17,3.45087311
210,2,5,3.1414985
210,2,4,3.00968612
210,2,13,3.00034078
212,2,5,4.39688687
212,3,6,4.06393872
212,1,1,3.98309314
212,1,10,3.91719291
212,2,8,3.63644232
212,1,4,3.21314546
212,1,7,3.14402175
212,1,3,2.8741348
212,2,11,2.76592332
212,1,2,2.06715094
213,2,3,4.87504573
213,2,7,4.81468574
213,2,2,4.70189703
213,3,11,4.35585018
213,2,5,4.21662813
213,2,4,3.70723791
213,2,9,3.64001323
213,2,1,3.62756257
213,1,8,2.91349272
213,2,10,2.80072545
215,3,11,3.74748601
215,2,12,3.60703439
215,1,9,3.49854809
215,2,2,3.44225353
215,2,6,3.28093742
215,2,7,2.88801883
215,2,5,2.48966737
215,2,4,2.34818795
215,2,1,2.30665497
215,2,3,2.2416727
216,1,8,3.75248219
216,1,15,3.26207632
216,2,6,3.24159257
216,1,14,3.10923732
216,1,4,3.01172474
216,2,1,2.97666597
216,1,9,2.74499162
216,1,10,2.71149692
216,1,2,2.5706188
216,1,12,2.56243914
217,1,11,3.96536981
217,2,9,3.71465989
217,2,10,3.51086171
217,2,16,3.40384846
217,2,2,3.12495799
217,1,12,2.85782558
217,3,8,2.7512342
217,3,7,2.74935131
217,1,13,2.65023183
217,1,6,2.53514307
219,1,2,2.59923745
219,1,3,2.0829646
219,1,1,1.77664715
219,1,6,1.74221939
219,1,10,1.69235455
219,1,5,1.42105252
219,2,7,1.31797079
219,1,9,1.31060297
219,1,8,1.24571291
219,1,4,0.98816838
220,1,5,3.15553103
220,2,1,3.01302854
220,1,7,3.01141104
220,2,10,2.56215453
220,2,4,2.51702802
220,2,2,2.06299947
220,2,11,2.05692204
220,2,9,1.66818529
220,2,8,1.63956432
220,2,3,1.39985543
221,1,1,3.15069498
221,1,6,2.80548759
221,1,9,2.50951135
221,1,14,2.44947039
221,2,3,2.40379573
221,1,5,2.39866533
221,1,7,2.32516023
221,1,15,2.21030178
221,1,4,2.10215411
221,1,16,1.93589305
223,2,6,5.19868341
223,2,8,4.41715278
223,2,11,4.27358853
223,2,10,4.02424591
223,2,14,3.61659968
223,2,5,3.58144585
223,2,12,3.45137301
223,2,4,3.38215541
223,2,2,3.35523228
223,2,3,3.05091613
225,2,6,3.32347759
225,2,14,3.01388886
225,1,7,2.95589191
225,1,10,2.6106267
225,2,8,2.55035061
225,1,4,2.54015697
225,2,1,2.46408177
225,2,5,2.38798925
225,2,12,2.10090177
225,1,11,2.09349686
227,1,3,2.94965099
227,2,1,2.49328772
227,2,9,2.35171514
227,1,2,2.1700398
227,2,5,1.97218819
227,2,8,1.86561057
227,2,4,1.29749238
227,3,10,1.29264768
227,1,7,1.16398036
227,1,6,0.82697724
228,3,16,2.84497152
228,1,14,2.63901261
228,3,2,2.5080034
228,2,13,2.45222832
228,2,11,2.23721332
228,2,7,2.15147759
228,2,5,2.09961315
228,2,6,1.97416763
228,3,1,1.75632938
228,2,15,1.68892441
229,2,13,4.21301907
229,1,6,3.05199496
229,1,10,2.91435065
229,2,7,2.5128286
229,1,2,2.47169936
229,1,4,2.11498128
229,1,8,1.93846204
229,2,3,1.87391728
229,2,11,1.28494324
229,1,9,1.1471774
230,2,18,4.7582727
230,2,20,4.65981944
230,1,2,4.62416364
230,2,12,4.54023879
230,2,5,4.46192583
230,2,4,3.84916786
230,2,15,3.77132757
230,2,13,3.62089788
230,2,17,3.56950686
230,2,3,3.41876889
231,2,12,4.88128238
231,3,17,4.85828315
231,2,18,4.67470343
231,3,4,4.65683483
231,2,14,4.53033926
231,1,5,4.31199467
231,1,3,4.29137868
231,2,20,4.17250026
231,2,8,4.13273174
231,2,23,4.10929785
234,1,1,5.46698246
234,1,11,5.20380955
234,2,6,5.14675546
234,4,16,5.11285063
234,4,10,4.99719884
234,2,3,4.93544785
234,2,9,4.80225925
234,2,15,4.61312423
234,2,12,4.55829299
234,2,8,4.43812844
235,2,16,3.94578872
235,1,9,3.61519276
235,3,18,3.20275832
235,1,4,3.0035279
235,1,19,2.66895726
235,3,12,2.53477768
235,1,7,2.53121842
235,1,1,2.51960335
235,1,10,2.44493211
235,3,13,2.33019312
236,2,3,5.10836197
236,2,7,4.54287878
236,3,9,4.46353336
236,2,11,4.26848541
236,2,15,4.21574914
236,2,12,4.1782385
236,1,10,4.13656083
236,2,6,3.89209104
236,2,2,3.78059082
236,2,1,3.34198076
238,2,7,3.15083521
238,1,5,2.94399259
238,4,2,2.83992187
238,2,6,2.7233875
238,1,11,2.60173843
238,2,10,2.5618657
238,1,9,2.48207025
238,2,3,2.29923111
238,3,12,1.99072602
238,4,4,1.93365074
239,2,7,4.10096736
239,2,9,3.69288329
239,2,10,3.3595691
239,4,1,3.30149639
239,2,8,3.29091521
239,1,4,3.26397204
239,2,2,2.73673702
239,2,5,2.48769545
239,2,6,1.92789339
239,1,3,1.80115885
241,2,7,6.16884041
241,2,8,5.4978384
241,3,13,5.42306631
241,3,9,4.40755639
241,2,16,4.34721381
241,1,11,4.29962555
241,2,14,4.04257172
241,2,3,3.97901367
241,2,5,3.93068877
241,1,2,3.66938524
245,2,12,3.74164403
245,3,7,3.70264803
245,4,2,3.65959051
245,3,5,3.16685411
245,1,11,3.09550877
245,1,9,2.9938404
245,1,8,2.94824381
245,3,4,2.77122582
245,3,1,2.63534977
245,2,10,2.45795774
247,2,7,3.7725067
247,2,9,1.94700598
247,2,3,1.86070965
247,1,4,1.83124207
247,2,6,1.82580081
247,2,10,1.74787373
247,2,8,1.59579317
247,1,1,1.5684706
247,2,5,1.23134781
247,2,2,1.07361149
248,1,7,5.2160042
248,3,4,4.18156585
248,2,6,4.11689184
248,2,9,4.03454101
248,3,1,3.90441283
248,2,11,3.65022207
248,2,10,3.64339556
248,3,3,3.61106383
248,2,5,3.57348538
248,2,8,3.55519271
249,3,6,5.33527951
249,3,5,4.54836943
249,2,4,4.15316841
249,3,3,4.122791
249,2,9,3.70862956
249,1,10,3.6912982
249,2,1,3.24079512
249,2,7,3.02565688
249,1,2,2.33765084
249,1,8,1.8752937
250,2,3,3.18567335
250,2,5,2.65888151
250,2,9,2.47291097
250,2,4,2.41996879
250,2,10,2.24292261
250,1,2,2.01426442
250,1,8,1.90016697
250,2,6,1.86590348
250,1,7,1.41692713
250,1,1,1.25388258
252,2,9,4.13859788
252,2,7,3.91890947
252,2,15,3.75319992
252,2,16,3.72061676
252,1,12,3.52793706
252,2,6,3.29149267
252,2,1,3.13033545
252,3,8,3.07520323
252,1,4,3.03123581
252,2,2,2.98619113
253,1,2,4.1539498
253,1,9,3.84088649
253,2,10,3.74189904
253,1,6,3.45115435
253,1,14,3.37383747
253,1,11,3.30366421
253,2,5,3.08487459
253,1,4,2.88659519
253,1,8,2.56556707
253,2,13,2.39525553
254,3,13,5.19086885
254,4,1,4.96442737
254,3,15,4.70956084
254,3,9,4.69635565
254,2,10,4.33089433
254,2,5,4.12356562
254,2,14,3.82979113
254,2,3,3.73305252
254,2,4,3.64385553
254,1,6,3.63253104
255,2,17,4.90835041
255,2,11,4.52817439
255,2,13,4.35177067
255,2,12,4.20228103
255,2,8,4.06183385
255,2,2,3.98940395
255,2,15,3.86521112
255,2,9,3.62921017
255,1,18,3.53050714
255,1,3,3.4792971
256,2,10,4.24382819
256,2,11,3.9814759
256,2,2,3.65530117
256,3,9,3.59732472
256,1,12,3.37934352
256,1,6,3.18901773
256,2,4,2.96724045
256,3,13,2.53336335
256,2,5,2.45156159
256,1,8,2.31084427
257,2,3,2.24281575
257,1,7,2.06998517
257,1,1,1.94615239
257,1,4,1.78724331
257,2,2,1.77682933
257,1,9,1.71496169
257,2,8,1.71040612
257,3,10,1.69387244
257,2,5,1.27801905
257,1,6,0.70253235
258,2,7,3.08490266
258,2,12,2.65064315
258,2,3,1.97190395
258,1,11,1.38819307
258,1,1,1.36582605
258,1,9,1.30514501
258,2,6,1.18523045
258,2,17,1.01135543
258,1,8,0.95663715
258,2,5,0.93688825
259,2,5,4.79266438
259,2,6,4.30959821
259,2,8,4.02247242
259,1,4,3.87538906
259,1,3,3.4449292
259,2,9,3.35599515
259,1,1,2.85140143
259,1,7,2.41052052
259,1,11,2.35675098
259,1,10,2.10190391
260,4,5,2.70903844
260,2,9,2.66291716
260,2,12,2.65494227
260,2,3,2.60385433
260,2,1,2.57720717
260,2,8,2.50556686
260,1,7,2.1952055
260,2,4,2.16834076
260,2,13,1.79266934
260,2,10,1.64498476
261,3,6,5.21431056
261,2,15,4.73350104
261,2,18,4.66829926
261,1,12,4.36400665
261,3,13,4.17203534
261,1,10,4.04431786
261,3,17,3.87269125
261,2,14,3.61877651
261,2,16,3.53232427
261,2,7,3.43868087
263,2,3,2.96740479
263,1,5,2.91231877
263,3,6,2.7817643
263,2,7,2.77792438
263,4,9,2.77536563
263,1,11,2.58792992
263,2,1,2.33661889
263,2,10,1.93220765
263,2,2,1.66191883
263,1,8,1.42019301
264,2,9,2.62718686
264,2,10,2.37967919
264,2,17,2.24379843
264,2,2,2.17976239
264,2,15,2.03574902
264,2,12,1.91386067
264,2,18,1.90666596
264,3,6,1.67435263
264,2,11,1.61966742
264,3,4,1.59441352
265,3,1,5.20353816
265,1,8,3.70671566
265,1,3,3.26112204
265,1,7,3.13771331
265,1,2,2.79010122
265,1,4,2.74539197
265,2,6,2.52725274
265,1,9,2.50837339
265,2,5,2.07640256
265,2,10,1.48078851
266,2,3,2.05642514
266,2,5,1.96590095
266,1,6,1.8498559
266,1,10,1.83234657
266,1,2,1.78145733
266,1,7,1.33134186
266,1,1,1.28114971
266,1,9,1.24807481
266,1,8,1.02269483
266,1,4,0.31566004
267,1,1,2.39405151
267,1,4,2.31622743
267,1,10,2.11842906
267,1,13,2.10750638
267,1,14,2.02622649
267,1,3,1.98255974
267,1,2,1.96676686
267,1,8,1.91841486
267,2,5,1.72372855
267,1,7,1.70648339
268,2,3,2.94750499
268,2,5,2.56579305
268,2,18,2.52175847
268,2,1,2.52149497
268,1,22,2.40559615
268,3,4,2.27513212
268,3,13,1.99130873
268,3,6,1.97582
268,2,14,1.95385759
268,2,17,1.95183036
269,4,8,3.74436178
269,2,15,3.6754161
269,1,2,3.55913298
269,1,17,3.48271738
269,2,1,3.3386611
269,1,4,3.3386611
269,1,9,3.30598026
269,1,18,3.2313176
269,1,12,3.16684981
269,1,21,3.09853306
270,1,14,4.0502995
270,4,1,3.55480958
270,2,12,2.93099751
270,1,4,2.56906273
270,1,15,2.37482088
270,1,5,2.28818597
270,1,6,2.0176907
270,2,3,1.8948862
270,1,13,1.87134211
270,2,10,1.76721179
271,3,14,5.28352039
271,3,2,4.92062746
271,2,17,4.48288625
271,2,16,4.35843435
271,2,9,4.15051808
271,2,7,4.04960598
271,1,3,3.97662541
271,2,11,3.87471056
271,2,13,3.7444734
271,2,6,3.71513387
272,4,3,3.45497782
272,2,13,3.0029333
272,4,9,2.80580263
272,1,4,2.49777562
272,4,5,2.13644102
272,1,10,2.11807507
272,2,2,1.84128683
272,1,8,1.77058851
272,1,11,1.59520495
272,1,12,1.32794572
273,4,1,2.25659969
273,1,4,1.67951735
273,3,5,1.66281294
273,2,3,1.51954376
273,1,2,1.35585341
273,1,7,1.11056457
273,1,13,1.03260874
273,1,10,1.02397229
273,1,12,0.92491472
273,1,11,0.83575416
276,2,2,3.72115128
276,2,6,3.27561834
276,2,15,3.24775043
276,2,4,3.24372273
276,2,1,3.23985361
276,2,11,3.16971283
276,2,12,2.99886437
276,1,7,2.91293977
276,2,10,2.82656388
276,2,13,2.81654048
277,1,14,3.41699326
277,1,13,3.13876261
277,1,5,2.61720553
277,2,1,2.477479
277,2,2,2.37299672
277,1,10,2.24068144
277,1,15,2.23074476
277,1,9,2.12346107
277,1,4,1.94283477
277,1,11,1.77699549
278,3,14,4.23128039
278,3,1,4.1965195
278,2,6,3.55743901
278,2,2,3.51140864
278,1,13,3.35540402
278,3,8,3.3237136
278,2,12,3.15880773
278,3,9,2.85447625
278,1,10,2.68813968
278,2,4,2.5615492
279,3,7,4.21123878
279,1,5,3.49707561
279,2,9,2.91061767
279,2,1,2.90135282
279,2,4,2.89643068
279,2,11,1.69054642
279,3,12,1.51004536
279,2,8,1.50487599
279,1,10,1.2706851
279,2,2,1.25909027
280,2,13,4.11477317
280,2,11,3.99115212
280,2,6,3.90120714
280,2,8,3.86133546
280,2,12,3.57073297
280,2,4,3.4069692
280,2,14,3.34782112
280,3,10,3.33294236
280,3,1,3.22094728
280,2,9,3.12961623
281,3,11,5.79679352
281,1,2,4.88791059
281,1,4,4.64287111
281,2,9,4.19360729
281,3,3,4.02094002
281,1,5,3.9912907
281,3,10,3.9699149
281,1,8,3.83715386
281,2,14,3.39469583
281,2,12,3.13204091
283,2,4,4.15735092
283,2,9,3.32236293
283,1,5,3.28759898
283,2,6,3.05759058
283,2,10,3.0292644
283,1,1,2.30741293
283,1,3,2.27084572
283,1,8,1.49258237
283,1,7,1.3581473
283,1,2,1.18964167
284,1,1,2.62972103
284,1,5,2.1840202
284,2,10,1.87041889
284,1,14,1.82007884
284,2,2,1.59990723
284,2,11,1.55912967
284,2,4,1.51513811
284,2,6,0.37632609
284,1,13,0.37239267
284,1,8,0.3003545
287,1,13,4.67594188
287,1,3,4.02007171
287,1,4,3.89579597
287,4,19,3.67618048
287,1,6,3.61334617
287,1,12,3.59960216
287,1,2,3.56262331
287,2,17,3.26827921
287,2,15,3.25015089
287,1,16,3.21549833
289,3,6,4.24263732
289,1,4,3.70038228
289,1,1,3.6001091
289,2,7,3.49052418
289,1,8,3.34456435
289,1,12,3.17532695
289,2,3,3.01883905
289,1,2,2.61468078
289,1,10,2.53895919
289,1,5,2.53880498
290,2,10,3.51669081
290,2,3,2.88333539
290,2,12,2.86483537
290,1,11,2.46718397
290,2,2,2.36733283
290,2,9,2.04964966
290,1,5,1.96494773
290,2,4,1.89942423
290,2,7,1.64281763
290,2,6,1.42933319
291,4,1,2.32295441
291,1,9,1.60726547
291,2,5,1.60657105
291,1,8,1.15276121
291,1,10,1.06702578
291,1,3,0.7462859
291,1,12,0.67614586
291,1,11,0.67131796
291,1,4,0.66954359
291,2,13,0.61021581
293,3,6,4.69553098
293,2,10,3.89649652
293,1,8,3.25168853
293,1,1,3.24185699
293,1,11,2.9383682
293,1,3,2.81285406
293,1,2,2.37076483
293,1,4,1.58208624
293,1,7,1.30018924
293,1,5,1.07689097
294,3,3,3.5679078
294,1,1,2.65243339
294,1,11,2.11286984
294,1,7,1.83209407
294,1,2,1.76345218
294,1,6,1.73368953
294,2,9,1.38813877
294,1,8,1.2127843
294,1,5,1.15357805
294,1,4,0.71682228
295,4,13,3.76546409
295,2,7,3.24400865
295,1,12,3.03084816
295,1,5,2.53171784
295,1,2,2.2704096
295,1,4,2.24155215
295,1,3,2.10272998
295,1,11,2.0334086
295,2,9,2.00864527
295,1,15,1.88645654
299,2,19,3.97310387
299,3,3,3.89868427
299,1,12,3.65297718
299,2,4,3.54256147
299,3,13,3.50830904
299,3,8,3.39786411
299,2,15,3.00203808
299,3,7,2.89083124
299,3,2,2.85546599
299,1,6,2.50800377
300,1,6,3.96284766
300,2,1,3.71153921
300,1,10,3.71153921
300,3,8,3.69617972
300,4,3,3.61057214
300,3,9,3.42985319
300,3,4,3.05326364
300,3,11,3.00489125
300,1,12,2.7572565
300,1,5,2.37051729
301,2,10,1.95881565
301,2,12,1.93802184
301,1,6,1.73915447
301,2,15,1.72147347
301,2,3,1.67301048
301,2,9,1.59744769
301,2,5,1.55172109
301,2,1,1.37308791
301,1,11,1.30598085
301,2,7,1.3055299
302,2,7,5.43069256
302,1,1,5.09821057
302,2,11,4.8456672
302,2,13,4.73720949
302,2,15,4.65685468
302,2,4,4.39945343
302,2,3,4.08566555
302,1,6,4.0561142
302,2,16,4.0561142
302,1,5,3.9682117
303,2,4,3.29135199
303,2,2,3.24971838
303,2,8,2.88723554
303,2,10,2.71735164
303,3,6,2.31222954
303,2,1,2.19043506
303,4,9,1.95209354
303,2,5,1.92284869
303,1,7,1.66458127
303,2,3,1.39539055
304,1,11,3.57173995
304,1,4,3.45682691
304,1,1,3.27524196
304,1,8,3.21388362
304,1,5,3.06878398
304,1,10,2.61164261
304,1,6,2.59944824
304,2,9,2.32662742
304,2,12,2.29315013
304,1,3,2.18698277
305,4,1,3.39358256
305,3,14,3.11195746
305,2,3,3.10047506
305,2,2,3.05096516
305,1,5,3.025878
305,3,4,2.86500426
305,2,9,2.72225956
305,3,10,2.58705058
305,1,11,2.50510629
305,1,13,2.4139999
306,2,9,3.90934685
306,4,2,3.88129863
306,2,8,3.78713004
306,3,10,3.6549074
306,3,6,3.6175365
306,2,7,3.43022284
306,1,3,3.23056407
306,3,13,3.17070238
306,2,1,2.81632482
306,2,14,2.41068457
307,1,5,2.94694406
307,1,6,2.80161535
307,1,13,2.69459204
307,1,11,2.56574501
307,1,4,2.43967928
307,1,14,2.41797643
307,1,15,2.15427789
307,1,9,2.12173362
307,1,3,2.00387186
307,1,2,1.7053591
310,4,7,4.90391249
310,2,5,4.71284257
310,2,11,4.65486371
310,2,2,3.90061119
310,1,10,3.87885194
310,3,8,3.81469651
310,3,1,3.4704444
310,2,6,3.21187208
310,2,9,3.09803206
310,1,3,3.0778645
311,2,12,4.35170944
311,2,9,4.25246402
311,2,1,4.07726029
311,3,6,4.02319281
311,1,7,3.92282363
311,2,8,3.65449044
311,2,10,3.49827895
311,2,11,3.49461472
311,1,4,2.8721832
311,1,5,2.50335621
313,1,11,3.44177608
313,1,4,2.78366661
313,1,10,2.37085453
313,1,3,2.36452051
313,1,13,2.10084646
313,2,12,1.95496351
313,2,8,1.56588732
313,1,6,1.54871562
313,2,14,1.52544927
313,2,1,1.33251382
315,2,9,2.53416444
315,1,12,2.13336566
315,2,3,2.05374388
315,1,1,1.46136002
315,1,4,1.31947197
315,2,8,1.2730189
315,2,2,1.19520667
315,1,7,1.17918751
315,2,10,1.13075146
315,2,6,1.09725518
317,2,10,3.68814048
317,2,15,3.53710647
317,2,3,3.53485604
317,1,13,3.40283139
317,1,8,3.38864526
317,1,12,3.35338396
317,2,2,3.34490866
317,1,16,3.2801162
317,2,19,3.03615359
317,2,6,2.99454531
318,1,11,4.8873065
318,1,9,4.70974609
318,1,10,4.13908349
318,1,3,3.67908255
318,1,8,3.57655615
318,1,1,3.07561023
318,1,2,2.89516691
318,1,7,2.82939471
318,2,6,2.45237962
318,2,4,1.72462793
319,1,2,5.05915153
319,1,5,4.77213637
319,2,8,4.36757268
319,3,6,4.30834391
319,2,10,4.28040167
319,2,3,4.13271117
319,2,7,3.94433936
319,1,13,3.8356955
319,2,9,3.61511449
319,1,12,3.37025895
320,3,1,3.35168469
320,3,8,2.73723381
320,1,3,2.73383235
320,3,4,2.14019409
320,1,5,2.02027895
320,2,11,2.01862348
320,1,2,1.85259074
320,3,13,1.84329288
320,3,7,1.76504116
320,2,12,1.57709591
322,2,9,2.55570486
322,2,6,2.49086667
322,1,7,1.91166388
322,3,5,1.84524694
322,2,10,1.45406213
322,1,11,1.41491995
322,3,1,1.35123062
322,2,8,1.1341434
322,2,4,1.13322038
322,1,3,0.97423154
323,1,2,3.43787933
323,2,9,3.34391363
323,2,11,3.3236364
323,3,7,3.10034283
323,2,4,2.65518646
323,2,8,2.60777071
323,2,6,2.50760018
323,1,12,2.2990383
323,1,10,2.19473099
323,2,5,1.71937742
324,3,17,2.74969208
324,1,12,2.54241358
324,4,18,2.521997
324,1,19,2.50996177
324,2,7,2.49904127
324,1,5,2.42275009
324,1,13,2.25287503
324,1,6,2.23004254
324,3,14,2.09424938
324,2,20,1.87321698
325,2,4,5.54681873
325,2,3,5.35037078
325,2,1,4.93810123
325,2,9,4.88843254
325,2,7,4.75313117
325,2,5,4.73774909
325,2,6,4.40114792
325,2,8,3.99256451
325,1,14,3.99181065
325,2,15,3.9759693
326,2,4,4.64972897
326,2,10,4.07656228
326,2,11,4.01413918
326,1,13,3.81819926
326,2,17,3.73683823
326,1,15,3.67095455
326,2,7,3.60714731
326,2,9,3.57058194
326,1,2,3.37140885
326,1,16,3.36416763
328,2,11,3.06940957
328,1,5,3.05380389
328,1,4,3.02673328
328,1,10,2.98214652
328,2,14,2.71238463
328,2,1,2.59160452
328,1,7,2.38656371
328,1,12,2.35660391
328,2,2,2.34804964
328,2,8,2.31677387
330,4,7,4.39562787
330,1,8,3.98347161
330,2,4,3.5215684
330,1,9,3.16928039
330,1,3,2.84700697
330,2,5,2.72870189
330,1,6,2.54317141
330,2,10,2.13593017
330,2,11,1.68416748
330,1,1,1.64947044
332,1,7,4.66692357
332,2,4,3.87734258
332,4,1,3.55428919
332,2,9,3.43743428
332,2,3,3.42712549
332,2,5,3.00475815
332,1,2,2.95654608
332,2,6,2.67061536
332,1,11,2.64173091
332,3,10,2.27514536
333,2,2,3.69644787
333,1,11,2.88427857
333,1,10,2.59833854
333,1,1,2.56148332
333,2,6,2.4991625
333,2,9,2.38772892
333,2,3,2.14802318
333,2,8,1.71570382
333,1,5,1.71520773
333,2,4,1.66708428
334,1,6,3.70691189
334,3,3,3.22079976
334,1,1,2.95734411
334,2,10,2.86860653
334,1,5,2.84321178
334,2,9,2.78851785
334,1,8,2.68545712
334,3,13,2.60853282
334,2,11,2.51127528
334,1,12,2.09561091
336,2,20,4.71826752
336,1,16,4.08903161
336,1,11,3.79813382
336,1,10,3.70549601
336,1,6,3.61980014
336,2,19,3.60156711
336,2,18,3.57030608
336,2,13,3.52860516
336,2,1,3.40900844
336,1,8,3.30652534
337,1,6,3.31537127
337,1,5,3.25588621
337,1,3,3.05530897
337,1,1,2.91478906
337,2,7,2.65637307
337,1,2,2.49226494
337,1,9,2.45421555
337,2,8,2.40365634
337,2,13,2.38458846
337,1,4,2.36285468
338,4,17,3.28754983
338,3,15,3.25525478
338,2,4,3.07220354
338,2,10,2.96816579
338,2,14,2.77715202
338,1,9,2.71717377
338,1,2,2.5066729
338,1,16,2.43802854
338,1,13,2.39731637
338,2,3,2.32813267
