query_id,doc_1,click_prob_1,relevance_score_1,doc_2,click_prob_2,relevance_score_2,doc_3,click_prob_3,relevance_score_3,doc_4,click_prob_4,relevance_score_4,doc_5,click_prob_5,relevance_score_5,doc_6,click_prob_6,relevance_score_6,doc_7,click_prob_7,relevance_score_7,doc_8,click_prob_8,relevance_score_8,doc_9,click_prob_9,relevance_score_9,doc_10,click_prob_10,relevance_score_10
249,6.0,0,3,5.0,0,3,4.0,0,2,3.0,1,3,9.0,0,2,10.0,0,1,1.0,0,2,7.0,0,2,2.0,0,1,8.0,0,1
250,3.0,0,2,5.0,1,2,9.0,0,2,4.0,0,2,10.0,0,2,2.0,0,1,8.0,0,1,6.0,0,2,7.0,0,1,1.0,0,1
252,9.0,1,2,7.0,0,2,15.0,0,2,16.0,0,2,12.0,0,1,6.0,0,2,1.0,0,2,8.0,0,3,4.0,0,1,2.0,0,2
253,2.0,0,1,9.0,0,1,10.0,0,2,6.0,0,1,14.0,0,1,11.0,0,1,5.0,0,2,4.0,0,1,8.0,0,1,13.0,1,2
254,13.0,1,3,1.0,0,4,15.0,0,3,9.0,0,3,10.0,0,2,5.0,0,2,14.0,0,2,3.0,0,2,4.0,0,2,6.0,0,1
255,17.0,1,2,11.0,0,2,13.0,0,2,12.0,0,2,8.0,0,2,2.0,0,2,15.0,0,2,9.0,0,2,18.0,0,1,3.0,0,1
256,10.0,1,2,11.0,0,2,2.0,0,2,9.0,0,3,12.0,0,1,6.0,0,1,4.0,0,2,13.0,0,3,5.0,0,2,8.0,0,1
257,3.0,1,2,7.0,0,1,1.0,0,1,4.0,0,1,2.0,0,2,9.0,0,1,8.0,0,2,10.0,0,3,5.0,0,2,6.0,0,1
258,7.0,0,2,12.0,0,2,3.0,0,2,11.0,0,1,1.0,0,1,9.0,1,1,6.0,0,2,17.0,0,2,8.0,0,1,5.0,0,2
259,5.0,0,2,6.0,0,2,8.0,0,2,4.0,1,1,3.0,0,1,9.0,0,2,1.0,0,1,7.0,0,1,11.0,0,1,10.0,0,1
260,5.0,1,4,9.0,0,2,12.0,0,2,3.0,0,2,1.0,0,2,8.0,0,2,7.0,0,1,4.0,0,2,13.0,0,2,10.0,0,2
261,6.0,0,3,15.0,0,2,18.0,0,2,12.0,0,1,13.0,0,3,10.0,0,1,17.0,0,3,14.0,0,2,16.0,0,2,7.0,0,2
263,3.0,0,2,5.0,0,1,6.0,0,3,7.0,0,2,9.0,1,4,11.0,0,1,1.0,0,2,10.0,0,2,2.0,0,2,8.0,0,1
264,9.0,0,2,10.0,1,2,17.0,0,2,2.0,0,2,15.0,0,2,12.0,0,2,18.0,0,2,6.0,0,3,11.0,0,2,4.0,0,3
265,1.0,0,3,8.0,0,1,3.0,1,1,7.0,0,1,2.0,0,1,4.0,0,1,6.0,0,2,9.0,0,1,5.0,0,2,10.0,0,2
266,3.0,0,2,5.0,0,2,6.0,0,1,10.0,0,1,2.0,0,1,7.0,0,1,1.0,0,1,9.0,0,1,8.0,0,1,4.0,0,1
267,1.0,0,1,4.0,0,1,10.0,0,1,13.0,0,1,14.0,0,1,3.0,0,1,2.0,0,1,8.0,0,1,5.0,0,2,7.0,0,1
268,3.0,0,2,5.0,1,2,18.0,0,2,1.0,0,2,22.0,0,1,4.0,0,3,13.0,0,3,6.0,0,3,14.0,0,2,17.0,0,2
269,8.0,1,4,15.0,0,2,2.0,0,1,17.0,0,1,1.0,0,2,4.0,0,1,9.0,0,1,18.0,0,1,12.0,0,1,21.0,0,1
270,14.0,0,1,1.0,0,4,12.0,1,2,4.0,0,1,15.0,0,1,5.0,0,1,6.0,0,1,3.0,0,2,13.0,0,1,10.0,0,2
271,14.0,0,3,2.0,1,3,17.0,0,2,16.0,0,2,9.0,0,2,7.0,0,2,3.0,0,1,11.0,0,2,13.0,0,2,6.0,0,2
272,3.0,1,4,13.0,0,2,9.0,0,4,4.0,0,1,5.0,0,4,10.0,0,1,2.0,0,2,8.0,0,1,11.0,0,1,12.0,0,1
273,1.0,1,4,4.0,0,1,5.0,0,3,3.0,0,2,2.0,0,1,7.0,0,1,13.0,0,1,10.0,0,1,12.0,0,1,11.0,0,1
276,2.0,0,2,6.0,0,2,15.0,0,2,4.0,0,2,1.0,0,2,11.0,0,2,12.0,0,2,7.0,0,1,10.0,0,2,13.0,0,2
277,14.0,0,1,13.0,0,1,5.0,0,1,1.0,0,2,2.0,0,2,10.0,0,1,15.0,0,1,9.0,0,1,4.0,0,1,11.0,0,1
278,14.0,1,3,1.0,0,3,6.0,0,2,2.0,0,2,13.0,0,1,8.0,0,3,12.0,0,2,9.0,0,3,10.0,0,1,4.0,0,2
279,7.0,0,3,5.0,1,1,9.0,0,2,1.0,0,2,4.0,0,2,11.0,0,2,12.0,0,3,8.0,0,2,10.0,0,1,2.0,0,2
280,13.0,0,2,11.0,1,2,6.0,0,2,8.0,0,2,12.0,0,2,4.0,0,2,14.0,0,2,10.0,0,3,1.0,0,3,9.0,0,2
281,11.0,1,3,2.0,0,1,4.0,0,1,9.0,0,2,3.0,0,3,5.0,0,1,10.0,0,3,8.0,0,1,14.0,0,2,12.0,0,2
283,4.0,0,2,9.0,0,2,5.0,0,1,6.0,0,2,10.0,0,2,1.0,0,1,3.0,0,1,8.0,0,1,7.0,0,1,2.0,0,1
284,1.0,0,1,5.0,0,1,10.0,0,2,14.0,0,1,2.0,0,2,11.0,0,2,4.0,0,2,6.0,0,2,13.0,0,1,8.0,0,1
287,13.0,0,1,3.0,0,1,4.0,1,1,19.0,0,4,6.0,0,1,12.0,0,1,2.0,0,1,17.0,0,2,15.0,0,2,16.0,0,1
289,6.0,1,3,4.0,0,1,1.0,0,1,7.0,0,2,8.0,0,1,12.0,0,1,3.0,0,2,2.0,0,1,10.0,0,1,5.0,0,1
290,10.0,1,2,3.0,0,2,12.0,0,2,11.0,0,1,2.0,0,2,9.0,0,2,5.0,0,1,4.0,0,2,7.0,0,2,6.0,0,2
291,1.0,0,4,9.0,0,1,5.0,0,2,8.0,0,1,10.0,0,1,3.0,0,1,12.0,0,1,11.0,0,1,4.0,0,1,13.0,0,2
293,6.0,1,3,10.0,0,2,8.0,0,1,1.0,0,1,11.0,0,1,3.0,0,1,2.0,0,1,4.0,0,1,7.0,0,1,5.0,0,1
294,3.0,0,3,1.0,0,1,11.0,0,1,7.0,0,1,2.0,1,1,6.0,0,1,9.0,0,2,8.0,0,1,5.0,0,1,4.0,0,1
295,13.0,1,4,7.0,0,2,12.0,0,1,5.0,0,1,2.0,0,1,4.0,0,1,3.0,0,1,11.0,0,1,9.0,0,2,15.0,0,1
299,19.0,0,2,3.0,1,3,12.0,0,1,4.0,0,2,13.0,0,3,8.0,0,3,15.0,0,2,7.0,0,3,2.0,0,3,6.0,0,1
300,6.0,1,1,1.0,0,2,10.0,0,1,8.0,0,3,3.0,0,4,9.0,0,3,4.0,0,3,11.0,0,3,12.0,0,1,5.0,0,1
301,10.0,0,2,12.0,0,2,6.0,0,1,15.0,1,2,3.0,0,2,9.0,0,2,5.0,0,2,1.0,0,2,11.0,0,1,7.0,0,2
302,7.0,0,2,1.0,0,1,11.0,0,2,13.0,0,2,15.0,0,2,4.0,0,2,3.0,0,2,6.0,0,1,16.0,0,2,5.0,0,1
303,4.0,1,2,2.0,0,2,8.0,0,2,10.0,0,2,6.0,0,3,1.0,0,2,9.0,0,4,5.0,0,2,7.0,0,1,3.0,0,2
304,11.0,0,1,4.0,0,1,1.0,0,1,8.0,0,1,5.0,0,1,10.0,1,1,6.0,0,1,9.0,0,2,12.0,0,2,3.0,0,1
305,1.0,1,4,14.0,0,3,3.0,0,2,2.0,0,2,5.0,0,1,4.0,0,3,9.0,0,2,10.0,0,3,11.0,0,1,13.0,0,1
306,9.0,0,2,2.0,1,4,8.0,0,2,10.0,0,3,6.0,0,3,7.0,0,2,3.0,0,1,13.0,0,3,1.0,0,2,14.0,0,2
307,5.0,0,1,6.0,0,1,13.0,0,1,11.0,0,1,4.0,0,1,14.0,0,1,15.0,0,1,9.0,0,1,3.0,0,1,2.0,0,1
310,7.0,0,4,5.0,1,2,11.0,0,2,2.0,0,2,10.0,0,1,8.0,0,3,1.0,0,3,6.0,0,2,9.0,0,2,3.0,0,1
311,12.0,0,2,9.0,0,2,1.0,0,2,6.0,0,3,7.0,0,1,8.0,0,2,10.0,0,2,11.0,0,2,4.0,0,1,5.0,0,1
313,11.0,1,1,4.0,0,1,10.0,0,1,3.0,0,1,13.0,0,1,12.0,0,2,8.0,0,2,6.0,0,1,14.0,0,2,1.0,0,2
315,9.0,0,2,12.0,0,1,3.0,0,2,1.0,1,1,4.0,0,1,8.0,0,2,2.0,0,2,7.0,0,1,10.0,0,2,6.0,0,2
317,10.0,0,2,15.0,0,2,3.0,0,2,13.0,0,1,8.0,0,1,12.0,0,1,2.0,0,2,16.0,0,1,19.0,0,2,6.0,0,2
318,11.0,0,1,9.0,0,1,10.0,0,1,3.0,0,1,8.0,0,1,1.0,0,1,2.0,0,1,7.0,0,1,6.0,0,2,4.0,0,2
319,2.0,0,1,5.0,0,1,8.0,0,2,6.0,0,3,10.0,0,2,3.0,0,2,7.0,0,2,13.0,0,1,9.0,0,2,12.0,0,1
320,1.0,0,3,8.0,0,3,3.0,1,1,4.0,0,3,5.0,0,1,11.0,0,2,2.0,0,1,13.0,0,3,7.0,0,3,12.0,0,2
322,9.0,0,2,6.0,0,2,7.0,0,1,5.0,1,3,10.0,0,2,11.0,0,1,1.0,0,3,8.0,0,2,4.0,0,2,3.0,0,1
323,2.0,0,1,9.0,0,2,11.0,0,2,7.0,0,3,4.0,0,2,8.0,0,2,6.0,0,2,12.0,0,1,10.0,0,1,5.0,0,2
324,17.0,1,3,12.0,0,1,18.0,0,4,19.0,0,1,7.0,0,2,5.0,0,1,13.0,0,1,6.0,0,1,14.0,0,3,20.0,0,2
325,4.0,0,2,3.0,1,2,1.0,0,2,9.0,0,2,7.0,0,2,5.0,0,2,6.0,0,2,8.0,0,2,14.0,0,1,15.0,0,2
326,4.0,0,2,10.0,0,2,11.0,0,2,13.0,0,1,17.0,0,2,15.0,0,1,7.0,0,2,9.0,0,2,2.0,0,1,16.0,0,1
328,11.0,0,2,5.0,0,1,4.0,0,1,10.0,1,1,14.0,0,2,1.0,0,2,7.0,0,1,12.0,0,1,2.0,0,2,8.0,0,2
330,7.0,1,4,8.0,0,1,4.0,0,2,9.0,0,1,3.0,0,1,5.0,0,2,6.0,0,1,10.0,0,2,11.0,0,2,1.0,0,1
332,7.0,0,1,4.0,1,2,1.0,0,4,9.0,0,2,3.0,0,2,5.0,0,2,2.0,0,1,6.0,0,2,11.0,0,1,10.0,0,3
333,2.0,0,2,11.0,1,1,10.0,0,1,1.0,0,1,6.0,0,2,9.0,0,2,3.0,0,2,8.0,0,2,5.0,0,1,4.0,0,2
334,6.0,0,1,3.0,1,3,1.0,0,1,10.0,0,2,5.0,0,1,9.0,0,2,8.0,0,1,13.0,0,3,11.0,0,2,12.0,0,1
336,20.0,0,2,16.0,0,1,11.0,0,1,10.0,0,1,6.0,0,1,19.0,0,2,18.0,0,2,13.0,0,2,1.0,0,2,8.0,0,1
337,6.0,0,1,5.0,0,1,3.0,0,1,1.0,0,1,7.0,0,2,2.0,0,1,9.0,0,1,8.0,0,2,13.0,0,2,4.0,0,1
338,17.0,1,4,15.0,0,3,4.0,0,2,10.0,0,2,14.0,0,2,9.0,0,1,2.0,0,1,16.0,0,1,13.0,0,1,3.0,0,2
339,5.0,1,3,8.0,0,4,13.0,0,2,4.0,0,2,7.0,0,2,3.0,0,1,1.0,0,3,2.0,0,2,9.0,0,2,6.0,0,2
340,7.0,0,2,9.0,1,3,4.0,0,4,5.0,0,2,8.0,0,2,2.0,0,3,6.0,0,1,10.0,0,2,1.0,0,1,12.0,0,2
341,11.0,1,2,4.0,0,2,3.0,0,1,25.0,0,2,23.0,0,2,21.0,0,2,13.0,0,2,5.0,0,1,10.0,0,2,12.0,0,2
342,11.0,0,1,7.0,0,2,13.0,1,2,14.0,0,2,2.0,0,2,3.0,0,2,12.0,0,1,8.0,0,2,6.0,0,2,5.0,0,2
343,8.0,1,2,1.0,0,2,10.0,0,3,4.0,0,2,6.0,0,2,2.0,0,2,5.0,0,1,12.0,0,3,7.0,0,2,3.0,0,1
344,4.0,1,3,3.0,0,2,6.0,0,2,2.0,0,3,9.0,0,1,8.0,0,2,10.0,0,1,5.0,0,1,1.0,0,2,7.0,0,2
345,3.0,0,3,15.0,0,1,2.0,0,1,1.0,0,1,10.0,0,1,12.0,0,1,8.0,0,1,9.0,0,1,6.0,0,1,11.0,0,1
346,1.0,0,1,6.0,0,1,10.0,0,1,7.0,0,1,4.0,0,2,9.0,0,1,5.0,0,1,2.0,0,1,3.0,0,1,8.0,0,1
347,5.0,0,1,7.0,0,1,2.0,1,2,6.0,0,1,9.0,0,2,8.0,0,1,4.0,0,2,1.0,0,1,10.0,0,1,3.0,0,1
349,1.0,0,3,6.0,1,3,3.0,0,3,12.0,0,2,13.0,0,1,2.0,0,3,11.0,0,1,4.0,0,2,9.0,0,3,14.0,0,1
351,2.0,0,2,11.0,0,1,17.0,1,2,6.0,0,1,7.0,0,1,9.0,0,1,14.0,0,2,3.0,0,1,12.0,0,1,5.0,0,3
353,8.0,1,4,2.0,0,2,7.0,0,2,10.0,0,2,3.0,0,2,5.0,0,2,4.0,0,2,12.0,0,2,6.0,0,2,1.0,0,2
354,2.0,0,1,5.0,0,1,7.0,1,1,1.0,0,2,3.0,0,1,6.0,0,2,9.0,0,1,8.0,0,1,10.0,0,1,4.0,0,1
355,5.0,0,1,3.0,0,2,6.0,0,1,9.0,1,2,14.0,0,1,11.0,0,1,7.0,0,2,13.0,0,1,4.0,0,1,1.0,0,1
356,4.0,1,4,11.0,0,1,2.0,0,1,10.0,0,1,12.0,0,2,16.0,0,4,8.0,0,2,13.0,0,2,15.0,0,1,9.0,0,4
357,2.0,0,2,8.0,0,1,3.0,0,2,5.0,0,2,4.0,0,2,10.0,0,1,11.0,0,1,7.0,0,2,1.0,0,2,9.0,0,2
358,4.0,0,2,6.0,0,2,1.0,1,3,15.0,0,1,3.0,0,1,14.0,0,3,11.0,0,3,12.0,0,1,7.0,0,2,9.0,0,2
359,9.0,0,4,11.0,0,4,1.0,0,1,4.0,0,1,7.0,0,1,14.0,0,2,12.0,0,2,6.0,0,1,13.0,0,1,10.0,0,1
361,5.0,0,3,6.0,0,3,2.0,0,3,10.0,0,2,9.0,0,2,3.0,0,2,1.0,1,1,7.0,0,1,8.0,0,1,4.0,0,1
362,7.0,1,2,2.0,0,2,1.0,0,2,6.0,0,2,11.0,0,2,8.0,0,2,9.0,0,1,10.0,0,2,5.0,0,1,14.0,0,1
363,14.0,0,2,19.0,0,1,2.0,0,2,5.0,0,3,15.0,0,1,17.0,0,1,22.0,0,1,7.0,1,1,12.0,0,1,20.0,0,1
364,14.0,0,2,10.0,1,2,13.0,0,2,11.0,0,2,9.0,0,2,8.0,0,2,2.0,0,2,16.0,0,1,1.0,0,1,5.0,0,1
365,11.0,1,2,14.0,0,1,1.0,0,1,15.0,0,1,9.0,0,3,13.0,0,2,8.0,0,1,5.0,0,2,3.0,0,2,12.0,0,1
367,15.0,0,2,9.0,0,2,13.0,1,2,17.0,0,1,6.0,0,1,16.0,0,2,18.0,0,2,2.0,0,2,1.0,0,2,3.0,0,1
368,3.0,0,1,6.0,0,1,8.0,1,2,13.0,0,1,9.0,0,1,2.0,0,1,12.0,0,1,5.0,0,2,4.0,0,1,7.0,0,1
369,5.0,0,2,11.0,0,1,8.0,0,3,6.0,0,1,4.0,0,2,3.0,0,2,7.0,0,2,10.0,0,2,1.0,0,2,12.0,0,2
370,12.0,0,1,6.0,0,1,4.0,1,1,1.0,0,1,17.0,0,2,13.0,0,1,3.0,0,1,14.0,0,1,15.0,0,1,9.0,0,2
371,15.0,0,1,6.0,0,2,9.0,0,1,14.0,0,1,5.0,1,1,11.0,0,1,10.0,0,1,8.0,0,1,13.0,0,1,3.0,0,2
372,16.0,1,2,8.0,0,2,11.0,0,1,18.0,0,3,17.0,0,3,12.0,0,3,7.0,0,1,4.0,0,3,6.0,0,2,15.0,0,2
373,9.0,0,1,1.0,0,1,11.0,0,1,3.0,0,1,5.0,0,2,8.0,1,2,2.0,0,2,7.0,0,2,4.0,0,2,6.0,0,1
374,4.0,0,1,14.0,0,2,8.0,0,1,3.0,1,1,1.0,0,2,11.0,0,1,7.0,0,2,9.0,0,1,15.0,0,1,5.0,0,1
375,12.0,1,4,19.0,0,3,7.0,0,3,11.0,0,3,15.0,0,3,14.0,0,3,17.0,0,3,18.0,0,2,2.0,0,3,8.0,0,1
376,5.0,0,1,14.0,0,1,16.0,0,1,2.0,1,2,11.0,0,2,13.0,0,2,10.0,0,2,7.0,0,2,1.0,0,1,3.0,0,3
377,9.0,1,4,4.0,0,2,1.0,0,1,13.0,0,2,8.0,0,3,3.0,0,2,10.0,0,2,5.0,0,2,7.0,0,2,14.0,0,2
378,5.0,0,2,16.0,1,2,7.0,0,3,15.0,0,1,13.0,0,1,1.0,0,2,2.0,0,1,4.0,0,1,8.0,0,1,11.0,0,1
379,4.0,0,2,13.0,1,4,2.0,0,2,5.0,0,2,8.0,0,4,12.0,0,4,11.0,0,3,18.0,0,1,3.0,0,1,10.0,0,1
380,19.0,1,2,11.0,0,3,6.0,0,1,16.0,0,1,17.0,0,2,22.0,0,2,21.0,0,2,2.0,0,2,18.0,0,2,10.0,0,1
381,8.0,0,4,2.0,0,1,4.0,1,3,9.0,0,1,1.0,0,2,5.0,0,2,6.0,0,3,10.0,0,1,7.0,0,1,3.0,0,1
382,8.0,1,4,6.0,0,3,10.0,0,1,2.0,0,3,3.0,0,1,9.0,0,1,7.0,0,3,5.0,0,3,15.0,0,2,11.0,0,2
383,9.0,0,2,11.0,0,1,6.0,0,1,12.0,0,1,5.0,0,1,3.0,0,1,4.0,0,1,1.0,0,1,8.0,0,1,2.0,0,1
385,18.0,0,2,5.0,0,2,9.0,0,1,7.0,0,1,13.0,0,1,15.0,0,2,6.0,0,1,14.0,0,2,19.0,0,1,8.0,0,1
388,10.0,0,1,11.0,0,1,8.0,0,1,1.0,0,1,12.0,0,1,5.0,1,1,7.0,0,1,2.0,0,1,6.0,0,1,3.0,0,1
390,14.0,1,2,16.0,0,2,17.0,0,2,12.0,0,2,5.0,0,2,1.0,0,2,7.0,0,2,9.0,0,2,4.0,0,2,10.0,0,2
391,5.0,0,4,10.0,0,2,6.0,0,1,3.0,0,1,11.0,1,2,16.0,0,2,4.0,0,1,13.0,0,2,12.0,0,1,7.0,0,1
393,13.0,0,1,12.0,0,1,4.0,0,1,14.0,0,1,2.0,0,1,1.0,0,1,6.0,0,1,15.0,0,1,5.0,0,1,18.0,0,1
394,10.0,0,2,9.0,1,2,5.0,0,2,3.0,0,1,15.0,0,2,8.0,0,3,12.0,0,2,7.0,0,2,14.0,0,1,4.0,0,2
395,6.0,0,2,1.0,0,1,3.0,0,2,9.0,0,2,7.0,0,3,8.0,0,2,2.0,0,4,11.0,0,1,12.0,0,1,4.0,0,1
397,13.0,1,3,8.0,0,1,11.0,0,1,9.0,0,1,3.0,0,2,10.0,0,2,7.0,0,2,1.0,0,2,4.0,0,1,2.0,0,2
400,4.0,0,2,7.0,0,2,9.0,0,1,6.0,0,1,1.0,0,1,10.0,0,1,8.0,0,4,11.0,0,1,3.0,0,2,2.0,0,1
401,11.0,0,2,8.0,1,2,6.0,0,2,7.0,0,1,2.0,0,2,1.0,0,2,9.0,0,2,10.0,0,1,4.0,0,1,5.0,0,1
402,10.0,0,1,17.0,1,2,12.0,0,1,3.0,0,1,7.0,0,2,5.0,0,1,2.0,0,1,4.0,0,1,13.0,0,2,15.0,0,1
403,2.0,1,2,5.0,0,2,10.0,0,2,11.0,0,3,6.0,0,2,1.0,0,2,4.0,0,3,12.0,0,3,3.0,0,3,8.0,0,3
404,8.0,0,1,6.0,0,1,3.0,0,1,9.0,0,1,2.0,0,1,10.0,0,1,5.0,0,1,4.0,0,1,7.0,0,1,1.0,0,1
405,3.0,1,2,2.0,0,2,1.0,0,2,8.0,0,2,5.0,0,1,11.0,0,2,10.0,0,1,14.0,0,3,7.0,0,1,4.0,0,2
406,12.0,0,2,13.0,1,3,4.0,0,3,3.0,0,2,8.0,0,2,7.0,0,2,2.0,0,2,1.0,0,1,6.0,0,2,16.0,0,1
408,2.0,0,1,11.0,0,1,18.0,0,1,14.0,0,1,1.0,1,1,13.0,0,1,3.0,0,1,6.0,0,1,19.0,0,2,16.0,0,1
410,13.0,1,1,10.0,0,2,4.0,0,2,1.0,0,2,3.0,0,3,11.0,0,2,7.0,0,2,9.0,0,1,5.0,0,1,18.0,0,3
411,1.0,0,1,8.0,0,2,2.0,0,2,3.0,0,2,11.0,0,2,6.0,0,1,4.0,0,1,14.0,0,2,15.0,0,1,13.0,0,2
412,10.0,0,1,3.0,0,2,2.0,0,1,1.0,0,1,8.0,0,1,4.0,0,2,11.0,0,1,12.0,0,2,6.0,0,2,9.0,0,1
414,13.0,1,2,9.0,0,3,12.0,0,2,8.0,0,4,4.0,0,3,3.0,0,1,11.0,0,2,5.0,0,1,6.0,0,3,1.0,0,3
415,4.0,0,1,1.0,0,2,11.0,1,1,3.0,0,3,2.0,0,1,12.0,0,2,6.0,0,1,10.0,0,1,7.0,0,1,9.0,0,1
416,1.0,0,4,10.0,0,1,11.0,0,1,2.0,0,1,6.0,0,1,12.0,0,1,3.0,0,1,4.0,0,1,15.0,0,1,9.0,1,3
417,11.0,1,2,8.0,0,2,4.0,0,3,3.0,0,2,1.0,0,2,13.0,0,2,5.0,0,2,6.0,0,3,7.0,0,2,2.0,0,2
418,5.0,0,1,3.0,0,1,1.0,0,1,7.0,0,1,2.0,0,1,8.0,0,1,6.0,0,1,4.0,0,1,10.0,0,1,9.0,0,1
420,5.0,1,4,9.0,0,2,1.0,0,2,14.0,0,2,7.0,0,2,4.0,0,2,15.0,0,2,12.0,0,1,2.0,0,1,3.0,0,1
421,4.0,1,2,11.0,0,4,1.0,0,2,5.0,0,2,6.0,0,1,3.0,0,2,13.0,0,3,16.0,0,3,7.0,0,3,15.0,0,2
422,3.0,1,3,13.0,0,1,9.0,0,2,12.0,0,4,1.0,0,1,6.0,0,2,8.0,0,2,4.0,0,2,14.0,0,2,5.0,0,2
423,18.0,1,2,12.0,0,4,16.0,0,2,10.0,0,1,13.0,0,2,5.0,0,1,2.0,0,2,11.0,0,2,9.0,0,1,1.0,0,2
424,4.0,0,1,6.0,0,3,10.0,1,3,1.0,0,1,11.0,0,2,12.0,0,1,3.0,0,1,5.0,0,1,2.0,0,2,8.0,0,1
425,9.0,0,3,2.0,0,3,7.0,1,3,11.0,0,1,4.0,0,3,12.0,0,2,6.0,0,4,3.0,0,2,1.0,0,2,5.0,0,3
426,7.0,0,2,5.0,0,3,4.0,0,1,16.0,0,2,17.0,1,2,19.0,0,2,12.0,0,2,10.0,0,1,18.0,0,2,14.0,0,1
427,3.0,0,4,8.0,0,2,5.0,0,2,4.0,0,1,7.0,0,4,10.0,0,2,1.0,0,3,11.0,0,1,6.0,0,1,9.0,0,2
429,9.0,1,2,17.0,0,2,12.0,0,1,7.0,0,2,18.0,0,1,1.0,0,2,5.0,0,1,6.0,0,2,11.0,0,3,10.0,0,2
430,12.0,1,2,22.0,0,2,6.0,0,2,5.0,0,2,13.0,0,2,2.0,0,2,14.0,0,2,3.0,0,1,1.0,0,2,9.0,0,1
431,3.0,1,2,1.0,0,2,14.0,0,2,10.0,0,2,12.0,0,2,8.0,0,2,6.0,0,2,4.0,0,2,9.0,0,2,13.0,0,2
432,10.0,0,4,9.0,0,2,8.0,1,3,1.0,0,1,4.0,0,1,5.0,0,2,6.0,0,2,2.0,0,3,3.0,0,2,11.0,0,2
433,8.0,1,4,4.0,0,2,2.0,0,3,11.0,0,2,10.0,0,3,12.0,0,4,7.0,0,2,6.0,0,2,1.0,0,2,9.0,0,1
434,1.0,1,4,12.0,0,2,13.0,0,3,10.0,0,2,5.0,0,3,9.0,0,2,14.0,0,1,3.0,0,2,4.0,0,3,6.0,0,1
435,5.0,1,2,2.0,0,2,11.0,0,2,9.0,0,2,10.0,0,1,8.0,0,2,4.0,0,2,6.0,0,2,7.0,0,2,3.0,0,2
436,12.0,1,2,3.0,0,4,2.0,0,1,1.0,0,1,6.0,0,1,5.0,0,1,9.0,0,1,8.0,0,1,10.0,0,2,4.0,0,1
437,10.0,0,4,7.0,1,3,12.0,0,3,1.0,0,3,8.0,0,2,11.0,0,3,13.0,0,2,5.0,0,3,3.0,0,4,6.0,0,3
438,10.0,0,1,2.0,0,1,3.0,0,1,1.0,0,1,7.0,0,1,8.0,0,1,5.0,0,1,9.0,0,1,6.0,0,1,4.0,0,1
439,12.0,0,1,4.0,0,2,2.0,0,2,10.0,0,2,15.0,0,1,14.0,0,2,1.0,0,1,3.0,0,1,13.0,0,1,6.0,0,1
440,7.0,1,3,5.0,0,3,8.0,0,2,6.0,0,1,3.0,0,2,4.0,0,1,10.0,0,2,2.0,0,1,9.0,0,1,1.0,0,1
441,15.0,0,1,2.0,0,2,12.0,0,3,5.0,1,2,14.0,0,2,6.0,0,2,13.0,0,2,4.0,0,2,10.0,0,1,8.0,0,2
442,10.0,0,2,5.0,0,1,8.0,0,3,2.0,0,3,11.0,0,2,4.0,0,1,6.0,0,2,1.0,0,1,12.0,0,1,9.0,0,1
445,10.0,0,2,7.0,0,2,6.0,0,3,5.0,0,2,2.0,0,2,4.0,0,2,8.0,0,3,3.0,0,2,1.0,0,2,9.0,0,2
446,10.0,1,1,8.0,0,1,15.0,0,1,1.0,0,2,7.0,0,2,17.0,0,1,18.0,0,2,9.0,0,2,12.0,0,2,2.0,0,1
448,6.0,0,3,11.0,0,2,9.0,1,2,7.0,0,2,16.0,0,3,5.0,0,2,8.0,0,2,17.0,0,2,18.0,0,1,2.0,0,1
449,7.0,0,2,6.0,0,3,8.0,0,1,2.0,0,1,1.0,0,1,13.0,0,1,10.0,0,2,3.0,0,2,5.0,0,1,9.0,0,1
452,3.0,0,2,6.0,0,2,12.0,0,1,1.0,0,2,11.0,0,1,8.0,0,1,7.0,0,2,4.0,0,1,13.0,0,1,2.0,0,1
453,1.0,0,3,13.0,0,2,2.0,0,2,12.0,0,1,3.0,0,1,7.0,0,1,8.0,0,1,10.0,0,1,4.0,0,1,11.0,0,1
454,14.0,0,4,10.0,0,1,8.0,0,2,13.0,0,4,4.0,0,1,7.0,0,1,15.0,0,1,5.0,0,4,11.0,0,1,12.0,0,1
455,4.0,0,2,12.0,1,2,5.0,0,4,8.0,0,3,15.0,0,1,14.0,0,1,10.0,0,1,3.0,0,1,1.0,0,1,6.0,0,2
457,12.0,1,4,11.0,0,2,8.0,0,2,9.0,0,1,13.0,0,2,5.0,0,2,17.0,0,2,15.0,0,1,3.0,0,2,16.0,0,1
458,7.0,0,1,6.0,0,2,4.0,0,1,14.0,0,2,3.0,0,1,12.0,0,1,15.0,0,1,8.0,0,1,10.0,0,1,11.0,0,1
459,2.0,0,2,9.0,0,1,4.0,0,1,6.0,0,1,8.0,0,3,5.0,0,1,3.0,0,2,7.0,0,1,1.0,0,1,10.0,0,2
460,12.0,0,3,6.0,0,3,4.0,0,3,7.0,1,2,10.0,0,2,1.0,0,2,5.0,0,3,9.0,0,2,2.0,0,1,8.0,0,1
461,8.0,0,1,1.0,1,1,3.0,0,1,2.0,0,2,7.0,0,2,11.0,0,1,12.0,0,1,5.0,0,2,6.0,0,1,9.0,0,1
462,17.0,0,1,12.0,1,1,14.0,0,2,9.0,0,1,4.0,0,1,3.0,0,1,1.0,0,1,11.0,0,2,6.0,0,1,5.0,0,1
